log_price,Mileage,Year,CarsRange_Budget,CarsRange_Medium,CarsRange_Highend,Brand_BMW,Brand_Mercedes-Benz,Brand_Mitsubishi,Brand_Renault,Brand_Toyota,Brand_Volkswagen,Body_hatch,Body_other,Body_sedan,Body_vagon,Body_van,Engine Type_Gas,Engine Type_Other,Engine Type_Petrol,Registration_yes
9.923290179832307,190,2011,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
9.104979856318357,175,2006,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
9.503009985939002,105,2006,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
8.216088098632316,195,2001,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
9.195226734166134,126,2012,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
8.216088098632316,420,2004,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
9.6614159913364,195,2003,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
10.106428396532818,180,2012,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
8.922658299524402,195,2007,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
9.39182824802156,231,2002,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
9.525771357380366,51,2014,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True
9.011889433252344,287,1999,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
8.85352256068954,222,2009,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
8.817297783866575,214,2004,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
9.825526011066415,245,2006,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
9.567944883732848,83,2009,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True
10.257659366256743,210,2007,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
9.740968623038354,89,2008,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True
10.154246270883311,130,2008,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
7.882314918980268,333,2000,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
9.047821442478408,116,2008,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True
